"URL","Usuario","Fecha","Info","Reseña"
"https://www.google.com/maps/contrib/104070138400155088125/reviews?hl=es","Marina Gamallo Calvo","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURKM1BQR1FBEAE&entityid=ChZDSUhNMG9nS0VJQ0FnSURKM1BQR1FBGi0KF0NJSE0wb2dLRUlDQWdJREozUFBHd0FFEhJDZ3NJeWJDOHBRWVF3TUhwTUEiEgkAAAAAAAAAABFGU2cocOzRiioSQ2dzSXliQzhwUVlRd01IcE1B&wv=1&d=286732336&gsas=1","Hace un año",""
"https://www.google.com/maps/contrib/115564093121281644024/reviews?hl=es","Chakir Doukali","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUN4aXVHYzVBRRAB&entityid=ChdDSUhNMG9nS0VJQ0FnSUN4aXVHYzVBRRotChZDSUhNMG9nS0VJQ0FnSUN4aXVHY0ZBEhNDZ3dJbUotRm93WVFnT0x3cUFNIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0ltSi1Gb3dZUWdPTHdxQU0&wv=1&d=286732336&gsas=1","Hace un año",""
"https://www.google.com/maps/contrib/117031141644549053875/reviews?hl=es","Jose Manuel Vega Peñalva","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURCMmN5OHF3RRAB&entityid=ChdDSUhNMG9nS0VJQ0FnSURCMmN5OHF3RRotChZDSUhNMG9nS0VJQ0FnSURCMmN5OGF3EhNDZ3dJeHRTNm5nWVEyS25md0FFIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0l4dFM2bmdZUTJLbmZ3QUU&wv=1&d=286732336&gsas=1","Hace un año",""
"https://www.google.com/maps/contrib/107362927931328758114/reviews?hl=es","Michel Tovar","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURCX0xTbGZ3EAE&entityid=ChZDSUhNMG9nS0VJQ0FnSURCX0xTbGZ3Gi0KF0NJSE0wb2dLRUlDQWdJREJfTFNsX3dFEhJDZ3NJcWRHS25nWVF5TEdqQ0EiEgkAAAAAAAAAABFGU2cocOzRiioSQ2dzSXFkR0tuZ1lReUxHakNB&wv=1&d=286732336&gsas=1","Hace un año",""
"https://www.google.com/maps/contrib/104602151554763999974/reviews?hl=es","Adrián Dobarro","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURCdlBxLTdnRRAB&entityid=ChdDSUhNMG9nS0VJQ0FnSURCdlBxLTdnRRosChZDSUhNMG9nS0VJQ0FnSURCdlBxLUhnEhJDZ3NJM09xSm5nWVEtTGVHS3ciEgkAAAAAAAAAABFGU2cocOzRiioSQ2dzSTNPcUpuZ1lRLUxlR0t3&wv=1&d=286732336&gsas=1","Hace un año",""
"https://www.google.com/maps/contrib/107948459481746116597/reviews?hl=es","Roman Stepanov","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUQta2JtSk1nEAE&entityid=ChZDSUhNMG9nS0VJQ0FnSUQta2JtSk1nGi0KF0NJSE0wb2dLRUlDQWdJRC1rYm1Kc2dFEhJDZ3NJdzdxbW5BWVFnUEdmZEEiEgkAAAAAAAAAABFGU2cocOzRiioSQ2dzSXc3cW1uQVlRZ1BHZmRB&wv=1&d=286732336&gsas=1","Hace un año",""
"https://www.google.com/maps/contrib/106948106541309625258/reviews?hl=es","Selene Rufo Hichou","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUR1NF95cndRRRAB&entityid=ChdDSUhNMG9nS0VJQ0FnSUR1NF95cndRRRotChZDSUhNMG9nS0VJQ0FnSUR1NF95cklREhNDZ3dJczlXdG1BWVFnS21YMGdFIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0lzOVd0bUFZUWdLbVgwZ0U&wv=1&d=286732336&gsas=1","Hace 2 años",""
"https://www.google.com/maps/contrib/106222545827226391204/reviews?hl=es","Mayte Díaz Santos","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUN1MVBTOUxREAE&entityid=ChZDSUhNMG9nS0VJQ0FnSUN1MVBTOUxRGi0KF0NJSE0wb2dLRUlDQWdJQ3UxUFM5clFFEhJDZ3NJd08zbWxnWVEyTnppWmciEgkAAAAAAAAAABFGU2cocOzRiioSQ2dzSXdPM21sZ1lRMk56aVpn&wv=1&d=286732336&gsas=1","Hace 2 años",""
"https://www.google.com/maps/contrib/112828368437175961261/reviews?hl=es","David Becerra","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURXdjVfOEVBEAE&entityid=ChZDSUhNMG9nS0VJQ0FnSURXdjVfOEVBGi4KF0NJSE0wb2dLRUlDQWdJRFd2NV84a0FFEhNDZ3dJNUxYQ2tnWVEyS0szMlFJIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0k1TFhDa2dZUTJLSzMyUUk&wv=1&d=286732336&gsas=1","Hace 2 años",""
"https://www.google.com/maps/contrib/108929028017158095277/reviews?hl=es","M. Cristina Jiménez Olivares","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUQ2cXAzRGtBRRAB&entityid=ChdDSUhNMG9nS0VJQ0FnSUQ2cXAzRGtBRRotChZDSUhNMG9nS0VJQ0FnSUQ2cXAzRFVBEhNDZ3dJMXZuQmlnWVFzTW4ycHdNIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0kxdm5CaWdZUXNNbjJwd00&wv=1&d=286732336&gsas=1","Hace 2 años",""
"https://www.google.com/maps/contrib/111485413897301339488/reviews?hl=es","Raul Catalinas","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUQ2eXNlS2J3EAE&entityid=ChZDSUhNMG9nS0VJQ0FnSUQ2eXNlS2J3Gi4KF0NJSE0wb2dLRUlDQWdJRDZ5c2VLN3dFEhNDZ3dJbTREQmlnWVE4S1Rid1FFIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0ltNERCaWdZUThLVGJ3UUU&wv=1&d=286732336&gsas=1","Hace 2 años",""
"https://www.google.com/maps/contrib/115363089448965999241/reviews?hl=es","sonia aceña","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNxNFpHZ1FnEAE&entityid=ChZDSUhNMG9nS0VJQ0FnSUNxNFpHZ1FnGi4KF0NJSE0wb2dLRUlDQWdJQ3E0Wkdnd2dFEhNDZ3dJNkphRGhnWVFrUGpZMGdNIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0k2SmFEaGdZUWtQalkwZ00&wv=1&d=286732336&gsas=1","Hace 3 años",""
"https://www.google.com/maps/contrib/102188379916307717645/reviews?hl=es","Elías Sriser","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUNxM3NHMGh3RRAB&entityid=ChdDSUhNMG9nS0VJQ0FnSUNxM3NHMGh3RRotChZDSUhNMG9nS0VJQ0FnSUNxM3NHMFJ3EhNDZ3dJcmZQNmhRWVEwTVRpaUFNIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0lyZlA2aFFZUTBNVGlpQU0&wv=1&d=286732336&gsas=1","Hace 3 años",""
"https://www.google.com/maps/contrib/112623710174668038180/reviews?hl=es","VASYL KOLYSHKIN","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUN5M0p5QVFBEAE&entityid=ChZDSUhNMG9nS0VJQ0FnSUN5M0p5QVFBGi4KF0NJSE0wb2dLRUlDQWdJQ3kzSnlBd0FFEhNDZ3dJcC1xdmdBWVE0SnVIX0FJIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0lwLXF2Z0FZUTRKdUhfQUk&wv=1&d=286732336&gsas=1","Hace 3 años",""
"https://www.google.com/maps/contrib/113820471165800058396/reviews?hl=es","gabriel pdlf","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURjdHZqTHp3RRAB&entityid=ChdDSUhNMG9nS0VJQ0FnSURjdHZqTHp3RRotChZDSUhNMG9nS0VJQ0FnSURjdHZqTEx3EhNDZ3dJdnBtSDl3VVE0T0tsLXdFIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0l2cG1IOXdVUTRPS2wtd0U&wv=1&d=286732336&gsas=1","Hace 4 años",""
"https://www.google.com/maps/contrib/115613412906750186504/reviews?hl=es","Kike Garcia","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUMweTcybmFnEAE&entityid=ChZDSUhNMG9nS0VJQ0FnSUMweTcybmFnGi4KF0NJSE0wb2dLRUlDQWdJQzB5NzJuNmdFEhNDZ3dJaWYzODdBVVFvUGpyaEFJIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0lpZjM4N0FVUW9QanJoQUk&wv=1&d=286732336&gsas=1","Hace 4 años",""
"https://www.google.com/maps/contrib/105488241931872376600/reviews?hl=es","Tomás Micone","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUMwaHA3cG5RRRAB&entityid=ChdDSUhNMG9nS0VJQ0FnSUMwaHA3cG5RRRotChZDSUhNMG9nS0VJQ0FnSUMwaHA3cFhREhNDZ3dJc3JXbDdBVVEwTHZLbHdFIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0lzcldsN0FVUTBMdktsd0U&wv=1&d=286732336&gsas=1","Hace 4 años",""
"https://www.google.com/maps/contrib/102736603123182067926/reviews?hl=es","Anthony","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURJOFBXMmhBRRAB&entityid=ChdDSUhNMG9nS0VJQ0FnSURJOFBXMmhBRRosChZDSUhNMG9nS0VJQ0FnSURJOFBXMlJBEhJDZ3NJeU1QajRBVVFuWTd5TGciEgkAAAAAAAAAABFGU2cocOzRiioSQ2dzSXlNUGo0QVVRblk3eUxn&wv=1&d=286732336&gsas=1","Hace 5 años",""
"https://www.google.com/maps/contrib/109231383087184136128/reviews?hl=es","Araceli Pérez","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUN3bjRpbFZnEAE&entityid=ChZDSUhNMG9nS0VJQ0FnSUN3bjRpbFZnGi0KF0NJSE0wb2dLRUlDQWdJQ3duNGlsMWdFEhJDZ3NJcjhUMTFBVVF3SUxxRFEiEgkAAAAAAAAAABFGU2cocOzRiioSQ2dzSXI4VDExQVVRd0lMcURR&wv=1&d=286732336&gsas=1","Hace 6 años",""
"https://www.google.com/maps/contrib/116672811890598400578/reviews?hl=es","Javier Ovejero Serrano","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNndF83bURnEAE&entityid=ChZDSUhNMG9nS0VJQ0FnSUNndF83bURnGi0KF0NJSE0wb2dLRUlDQWdJQ2d0XzdtamdFEhJDZ3NJamZQeHpnVVFnT3JsR0EiEgkAAAAAAAAAABFGU2cocOzRiioSQ2dzSWpmUHh6Z1VRZ09ybEdB&wv=1&d=286732336&gsas=1","Hace 6 años",""
"https://www.google.com/maps/contrib/117624422995358308687/reviews?hl=es","Juan Carlos Castaño","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURBekt2MFV3EAE&entityid=ChZDSUhNMG9nS0VJQ0FnSURBekt2MFV3Gi0KF0NJSE0wb2dLRUlDQWdJREF6S3YwMHdFEhJDZ3NJcE55UHpRVVF3TEdmQlEiEgkAAAAAAAAAABFGU2cocOzRiioSQ2dzSXBOeVB6UVVRd0xHZkJR&wv=1&d=286732336&gsas=1","Hace 7 años",""
"https://www.google.com/maps/contrib/108073775977595168841/reviews?hl=es","Isabel Gorrin","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURRcVBqcTRnRRAB&entityid=ChdDSUhNMG9nS0VJQ0FnSURRcVBqcTRnRRotChZDSUhNMG9nS0VJQ0FnSURRcVBqcUVnEhNDZ3dJMnN1OXpBVVF3TXlvOWdJIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0kyc3U5ekFVUXdNeW85Z0k&wv=1&d=286732336&gsas=1","Hace 7 años",""
"https://www.google.com/maps/contrib/108397395598060795107/reviews?hl=es","adina iuliana danciu","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNBcUo3VEdBEAE&entityid=ChZDSUhNMG9nS0VJQ0FnSUNBcUo3VEdBGi0KF0NJSE0wb2dLRUlDQWdJQ0FxSjdUdmdFEhJDZ3NJNHYtMXlBVVF3UFNrYXciEgkAAAAAAAAAABFGU2cocOzRiioSQ2dzSTR2LTF5QVVRd1BTa2F3&wv=1&d=286732336&gsas=1","Hace 7 años",""
"https://www.google.com/maps/contrib/114177918355694829396/reviews?hl=es","Luis Carretero","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUN3eXBmbGFnEAE&entityid=ChZDSUhNMG9nS0VJQ0FnSUN3eXBmbGFnGi4KF0NJSE0wb2dLRUlDQWdJQ3d5cGZsNmdFEhNDZ3dJODVuanZ3VVF3TDdqMHdNIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0k4NW5qdndVUXdMN2owd00&wv=1&d=286732336&gsas=1","Hace 7 años",""
"https://www.google.com/maps/contrib/107011227987078651826/reviews?hl=es","Javier G.B","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUNRMnNUdTJ3RRAB&entityid=ChdDSUhNMG9nS0VJQ0FnSUNRMnNUdTJ3RRotChZDSUhNMG9nS0VJQ0FnSUNRMnNUdU93EhNDZ3dJNUp5eWlnVVEwTEwtMXdJIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0k1Snl5aWdVUTBMTC0xd0k&wv=1&d=286732336&gsas=1","Hace 11 años",""
