"Estoy contento con este servicio...Muy comodo para ir a los centros comerciales. No pongo 4 estrellas porque hay cosas para mejorar como: mas frecuencia, mejora del servicio, no al cambio de tren sino que algunos trenes acaben en Pta. de Arganda y otros en Arganda,etc..."
"Bueno al principio me parecio muy lejos, pero caminando por el lugar se aprecia su tranquilidad, organizacion, ahora en verano estan muy lindas las calles cubierta de sus verdes arboles."
"Una auténtica vergüenza el servicio de metro que tiene. Horarios restrictivos (entre semana cierra a las 11 y los fines de semana a las 12), trenes cortos y afluencia de trenes cada 12 minutos, insufrible."
"Deberían de haber más trenes, que pasen cada día o tres minutos Rivas a crecido un montón y hay muchísima gente que cobra el trasporte público, y deberían de cerrar más tarde."
"Detalles bueno. Su diseño y modernidad,la amplitud de su parking. Pero tarda mucho, y esta mal conectado. Hacer transbordo hace sentir que te estas yendo de viaje"
"Estación grande con todas las comodidades. Ascensor y acceso para minusválidos, bancos, escaleras mecánicas y un largo andén donde se pueden respetar las distancias de seguridad"
"Mi cita de los jueves con mis nietos y merienda, siempre nos divertimos con cualquier cosa."
"Una de las estaciones más destacadas de la línea 9 (Arganda del Rey - P. de Lucía) en Madrid. Buena conexión con centros comerciales de la zona (Leroy Merlin - Decathlon - Media Markt) Recomendamos."
"✌🏽😁…"
"Un centro comercial orientado a gente de media-alta clase, por la categoria de los comercios que hay, gran variedad de tiendas de amancio ortega ademas de un outlet de nike, en el cual la atencion es muy buena y tienen gran variedad de productos."
"Situación privilegiada, pero el horario no es igual al de toda la red de metro y ademas el numero de vagones es muy deficiente asi como la frecuencia de trenes es muy alta"
"Muy limpio, sería ideal que los metros pasasen con más frecuencia"
"Estación del TFM solitaria y muy calurosa aún siendo relativamente nueva."
"Esta estación pertenece a la linea 9 B1, es muy amplia, tiene parking y dispone de ascensor para discapacitados."
"Peor metro del mundo. Aveces 2 vagones para un montón de gente. Viene cada 10 o 15min."
"Deberían mejorar el horario nocturno, y añadir más vagones. Es imposible en horas puntas coger el primer tren que viene."
"Estación con ascensor perteneciente a la Línea 9 (morada) del Metro de Madrid, y correspondiente a la zona B1. Situada en el nuevo desarrollo urbano de Rivas."
"Los tiempos entre tren y tren son inaceptables, la hora de cierre absurda, con abonos a casi 70 euros esta claro que se rien de nosotros."
"Bien"
"Accesible para sillas de ruedas. Y aparcamiento gratuito"
"Frecuencias demasiado malas y trenes demasiado pequeños. Ideal para hacer transporte intermodal (hacer parte del trayecto en metro y parte en coche)"
"En  un  mundo  blanco"
"Acceso en coche, parking gratuito y muchas plazas"
"La frecuencia de los trenes, si no es hora punta, de pena. Hasta trece minutos esperando. Una vergüenza."
"Eso de tener que cambiar de tren en P de Arganda me parece una pérdida de tiempo y los horarios de esta línea son pésimos"
"Bonito y moderno barrio. Muy bien comunicado."
"Buena zona para pasear y disfrutar de una buena. Comida en restaurante EL PATIO .atencion y buena comida garantisada"
"Muy buen lugar con una restauración excelente"
"La milla de oro de Rivas. Bien comunicado y buen ambiente."
"Muy buen ambiente"
"Deberia tener un horario nocturno, por lo demas muy bueno."
"Esta bien el metro pero el problema es que cierra muy pronto y después nos fastidiamos los que trabajamos"
"Muy bien ,buen acceso"
"Estación de TFM moderna y con buenos accesos"
"Horario limitado y una frecuencia entre trenes que es para echarse a llorar."
"Estacion de metro muy amplia, nueva y con párking exterior."
"Pues nada aquí a las 24:00 esperando a un taxi porque no hay metro"
"El peor metro es asqueroso"
"Buen sitio para ir al cine y luego cenar"
"Excelente sitio"
"Porque se pude bailar salsa y bachata"
"Está bien"
"Atardecer entrando a Madrid"
"Me encanta Rivas y sus centros"
"Muy flojo"
"Casi centros comerciales."
"Excelente"
"BASURA"
"Perfecto"
"Caos en la línea 9!!!! SERVICIO I TEREUMPIDO"
"Un poco lento y cerra pronto"
"Esta bien"
"El horario da risa"
"Excelente lugar"
"Bien"
"Es laberíntico"
